station_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
VILLASOR,-0.46793428,0.18651083,-0.8818947,0.39475596,0.4933427,0.1816889,0.086289465,-0.20100391,-0.48878163,0.10464054,-0.43114197,0.5490785,-0.93803984,-0.157994,0.7506639,0.22601795,-0.37022907,-0.3473112,0.6710713,1.3573918,-0.01369496,-0.1799214,-0.16924031,-0.52654034,0.542424,-0.20717311,0.26852965,-0.6052193,1.4615642,1.2752322,0.18532443,-0.15684713,0.55925953,0.14802395,-0.48319876,-0.5623613,-0.17224954,0.13922775,-0.2565191,0.56840014,-0.45824423,0.6459247,0.836072,0.19957806,-0.28821817,0.15397029,0.19551091,0.48391014,0.037067723,-0.15618278,1.011467,-0.64223564,-0.14598049,-0.103649005,0.4225364,0.7154645,-0.1060158,-0.5280381,-0.09662966,-0.085911766,-0.551146,-0.43878874,-0.8209231,0.5708237
MANIAGO,-0.112364024,0.22253436,-0.87424827,1.0571775,0.37705395,-0.5467734,-0.3776266,0.035273287,-0.36830944,-0.35309607,-0.4788484,0.6967582,-0.71927124,-0.65834594,-0.059217896,0.06811572,-0.5510474,-0.11623113,0.8448904,-0.10335678,-0.97407347,0.06680642,-0.5825246,-0.00037367202,-0.6580421,-0.76059216,-0.37161174,-0.08643878,0.34368354,-0.51230735,0.039516415,0.60975295,0.10241021,-0.36808828,0.069846064,-0.70764744,-0.9088331,0.29494554,0.019505382,0.1336598,-0.368973,0.23265032,0.65338963,-0.9196592,0.4250566,-0.052253515,0.8052856,0.12949814,0.67648643,-0.39509672,0.1072742,-0.40320158,-0.69276315,-0.041533474,0.8896021,0.6721842,0.13393198,-0.14475234,-0.061421394,0.031761706,-0.73018533,0.26426506,0.11472791,0.5317845
BARI S. SPIRITO,0.2292001,0.30024055,-0.2848268,-0.22608024,0.841968,0.25368914,0.33223978,0.11452733,-0.957022,0.12746012,-0.066985816,0.31703997,0.17602536,0.16370092,0.40550372,0.27224413,-0.4111446,0.50801504,0.105387054,0.58740085,-0.16265498,0.277662,-0.0681106,0.06972906,-0.48198316,-0.19480516,0.70392424,-0.061009225,0.4682761,0.06001453,0.21649057,-0.09169239,-0.035883397,-0.67085105,0.06418883,0.4926867,0.08811958,0.11125549,0.12759893,-0.09831605,-0.6037992,0.3368321,0.061530743,-0.3506182,-0.10475587,-0.33814725,0.57373077,-0.61740255,0.5731369,0.42677355,-0.0154699385,-0.47310326,-0.58476967,-0.05851916,0.515155,-0.43725595,-0.33065262,0.12291341,0.12489016,-0.26509878,-0.58412874,0.24167441,-0.26447263,0.3463993
ROCCALUMERA MANDANICI,0.3807632,0.13835086,-0.63507783,-0.30256224,0.18586068,0.3707118,-0.32814828,-0.5167186,-0.4286805,0.5256277,-0.2679479,0.21394804,-0.76216763,0.06838523,0.2791762,0.28123698,0.032870192,-0.35672396,0.3551428,0.41577527,-0.75006264,0.18129823,0.71551234,-0.5725398,0.016535087,-0.77465564,-0.38664496,-0.4514972,1.2281203,-0.21832955,0.07891018,0.58788306,-0.3855162,-0.278117,-0.19808812,0.15371493,-0.08933526,-0.14004198,-0.46667194,-0.28238866,-0.25008437,-0.038544346,0.24411795,-0.19415882,-0.8286697,0.2730493,-0.25635582,0.44135386,-0.07639926,0.3536655,-0.08306137,-0.46725345,-0.15219456,-0.5968151,-0.14358427,0.6824896,0.052162394,-0.0570233,-0.45401686,-0.098053336,-0.32415354,0.25565287,-0.506821,0.3582444
MOZIA-BIRGI,0.9557413,-0.22848406,-1.380555,0.27012867,-0.70003355,-0.04688196,-0.46715623,0.10557473,-0.44754946,0.13161187,-1.0858389,1.992128,-1.0393252,0.86767226,0.17502384,-0.5544407,-0.30104673,0.20759368,0.99268603,0.22672878,-0.6072411,0.18376665,0.95397097,0.0010383581,-0.3704535,-0.6244106,0.85664576,-0.8554805,1.3423179,0.23641783,0.23782688,0.09985605,-0.022723094,-0.14616506,0.14439455,-0.5731789,-0.22627816,0.42362452,-0.37939674,0.24782705,0.36182353,0.6315396,0.14577147,-0.6950885,-0.6056385,-0.06844231,0.22119704,0.73514616,-0.6684257,-0.23412617,0.102234624,-0.8909913,-0.6574622,0.20799412,1.2667944,-0.17093916,-0.32387125,0.13854319,-0.23082891,-0.08175268,-0.67818105,0.2345145,-1.2219596,0.21770014
FERENTINO-SUPINO,-0.13286065,-0.12551562,0.00840403,0.25964174,-0.22787985,0.33814692,0.07237855,-0.31077603,-0.6320842,0.26637012,-0.10122287,0.5805288,-0.83916914,0.025407467,0.11109591,-0.13156421,0.03339476,0.44388452,0.3677031,0.96821105,0.16031846,0.15927477,-0.32385918,-0.2131045,-0.46377447,-0.25896305,0.33026853,-0.3387985,0.5109421,0.06881264,0.25776026,0.6212252,0.24779855,-0.60759264,-0.573228,0.64331716,-0.81962556,-0.3296922,0.06289875,-0.3982153,-0.08046195,0.0809628,0.01358311,0.4323324,-0.094822966,0.5337488,-0.028075453,0.06969634,0.50627935,-0.13261813,0.0060764393,-0.1026835,0.17002457,0.24984148,0.50651294,0.5248913,-0.120552376,-0.50910187,-0.20307194,0.15033445,-0.020440854,-0.22118895,-0.5090324,0.026485223
BAVENO,-0.57541996,0.18239947,-0.7396865,-0.19497721,0.37689564,-0.4056281,0.32189783,0.3741589,-0.66691095,-0.363198,-0.37366122,-0.30191463,-0.1829505,-0.3848088,-0.12852961,0.08493075,-0.1721974,-0.28001782,0.24439771,0.1392371,-0.4191988,-0.09220413,1.1611083,0.46992818,-0.5394635,0.1296207,0.53711194,-0.6998654,0.60884905,-0.0092973085,0.98578864,0.39567423,-0.43140596,-0.52653444,-0.10002728,-0.85056865,-0.6897904,0.0014629076,0.14373882,0.788385,-0.45548242,0.40226507,0.55893964,-0.2881268,-0.21668136,0.16921665,0.20229164,0.18635523,0.025024628,-0.15058841,-0.22042488,-0.22398683,0.54638505,0.08761769,0.8002259,-0.25734583,0.027765779,-0.31796393,-0.44039178,-0.21815258,0.20453359,-0.52403826,-0.4153054,0.024999883
FOLLONICA,0.026497984,-0.32161435,-0.0376904,-0.21522653,-0.22310632,-0.6717784,-0.11642196,-0.35466832,-0.2805359,0.09625366,-0.3346903,0.0946642,-0.6021978,-0.07701206,0.47866464,-0.0056586927,-0.12004176,-0.175528,0.43832546,0.23773856,-0.06729045,0.474493,0.16507888,-0.19955674,-0.04611495,0.073246114,0.056407034,-0.23097023,0.3625087,-0.7398725,-0.234948,-0.36599365,0.12904431,0.12996905,-0.28591368,0.17894742,-0.5257135,-0.31636286,0.5147451,0.4701692,-0.26326343,-0.3187095,-0.16492873,0.24329133,-0.37735263,0.102438405,0.20341745,0.0065165246,0.3069493,0.4537493,-0.10196966,-0.5091404,-0.114763014,0.2828481,0.78946495,0.09048943,0.6434462,0.028654175,-0.6948704,0.5424298,0.28937852,0.10840611,-0.22032231,0.1854781
MONTALTO DI CASTRO,0.30727854,-0.06911042,-0.23382068,-0.28229547,-0.010847978,-0.5310969,-0.054624565,-0.2275093,0.009960032,0.13207638,0.034271725,0.33607346,-0.46563244,0.13517818,0.36194023,0.19882254,-0.37484977,-0.116785266,0.19728473,0.67396325,0.3049412,0.5349012,-0.20564073,-0.22675104,-0.0376339,0.015623055,0.3007731,0.08733725,0.25975105,-0.7312455,0.100295804,-0.06638933,0.22293666,-0.33780327,-0.50883293,0.45595586,-0.5133523,-0.10950837,0.58741736,0.33881497,0.06768731,-0.25670362,-0.039919548,0.29361284,-0.30449408,0.1685143,0.00022945521,0.2117816,-0.20107727,0.24283189,-0.015312161,-0.4345854,-0.03459418,0.105596244,0.37110183,0.44299105,0.4073299,0.11343099,-0.6289504,0.32439923,-0.029915383,0.4439436,-0.6234658,0.20940684
MONTECATINI TERME,0.04140387,0.02798116,-0.071414225,-0.7730835,0.0898903,-0.3103306,-0.06792802,-0.36269337,-0.51846004,0.105479,0.12480712,0.13982856,-0.33339736,0.15140204,0.19045185,-0.091013014,-0.37528706,-0.010179016,0.23676895,0.6720776,0.17001,-0.019889707,0.40568626,0.4197453,0.1250717,-0.67999244,-0.03273195,0.080154434,0.24495928,-0.034998644,-0.3184336,-0.15624721,-0.3973862,0.74106574,-0.39711925,0.1291357,-0.6678026,0.06670158,0.32809496,0.2660828,-0.3658607,-0.46510702,-0.13367632,-0.079244524,0.120578945,-0.1698542,-0.005302342,0.28255507,-0.09382318,-0.34976158,-0.1326786,-0.9375678,-0.08555805,0.5379185,0.80206484,0.36434996,0.39363194,-0.04068167,-0.582659,0.41601622,-0.1773372,-0.03875853,0.14150934,-0.14568025
MARINO,0.2781585,-0.14600608,-0.78535706,-0.12875885,-0.024629608,-0.22627094,0.122776866,-0.040945157,-0.35064712,0.41166633,-0.71166754,0.21940407,-0.28494775,0.52083653,0.25418895,-0.3518252,-0.3723636,0.5957928,-0.33690816,0.741304,0.5927621,0.30719903,0.22612995,0.06520307,-0.1097253,0.07050297,-0.06682091,-0.20626998,0.6733631,-0.2598782,-0.03822563,0.35497922,0.2810728,-0.676354,-0.21017998,0.44574973,-0.011220251,-0.13574865,0.027659653,-0.0014138931,-0.23562811,0.32014635,0.26335362,0.012574842,0.27514356,0.27548933,0.33403125,0.02768888,0.20219983,-0.15401286,-0.11471768,-0.0011388018,0.27117667,0.072808765,0.71693987,0.5889409,0.6156263,-0.8955158,0.16167232,0.59199667,-0.24878287,0.29681334,-0.06766123,0.32263184
BUCCINO S.,0.08192841,-0.2702187,-0.34017983,0.03426914,0.33904052,-0.38181373,-0.22991545,-0.4222656,-0.6295604,0.25047863,0.66401666,0.048536,-0.75395334,0.06705696,0.68850535,-0.31874356,-0.010112213,-0.40871745,0.10718729,-0.020838832,-0.5447591,0.17080274,0.15649787,-0.23975562,-0.59153,-0.09998311,0.28398192,-0.047037132,0.26974547,0.06821712,-0.16479476,0.23390016,-0.23383904,0.07810375,0.079031594,0.36425626,-0.31794995,0.13791044,-0.3313445,-0.19697136,-0.07326211,0.28372598,-0.24555661,-0.32423168,0.12152419,-0.22675566,0.024659999,-0.14495422,0.17168133,-0.09730353,0.77812445,-0.36383408,0.20515381,0.055208873,0.24628013,0.4325013,-0.23737384,-1.0655944,-0.4783006,0.15910596,-0.2843175,-3.095706e-05,-0.09612413,0.55225253
S.FELICE SP,-0.03502193,0.041820705,0.29696,-0.20001698,0.2541376,-0.3983999,-0.20910919,-0.2891852,-0.38241583,0.31228572,0.20515507,0.46614245,-0.3588085,-0.073745586,0.46535826,0.19054691,-0.24997024,0.92799205,0.31710935,0.5623038,-0.22607633,-0.20912279,0.3689533,0.25865662,-0.7098836,0.72613686,-0.32699272,-0.29688284,0.66297257,-0.2349149,-0.06825653,0.28153104,-0.038944572,0.08856615,-0.33744007,-0.5247428,-0.7424206,0.31176066,0.691257,0.05403055,0.3881124,0.20051713,0.69362736,-0.20513713,0.5115838,-0.3319506,0.815486,-0.0013366832,0.0087060165,-0.105469726,-0.13880573,-0.12439763,0.066772595,0.27589944,0.02550059,-0.37237516,-0.15381984,0.13584508,-0.023682084,-0.057224568,-0.30368116,-0.22104602,0.19934341,0.6892012
PONTE NELLE ALPI POLPET,0.23538654,0.15165451,-0.003969284,0.19005764,0.42458668,-0.6812208,-0.14300358,-0.0677117,0.1449839,-0.0691225,-0.34965268,-0.2636409,-0.24326906,-0.4570708,-0.28513673,0.3781102,-0.3274902,0.09647563,0.5643627,0.21089688,0.099437624,0.53232735,-0.62408,0.049721465,-0.09392531,-0.2107489,0.16290799,-0.3734817,0.63411367,0.30725992,0.035842203,0.321308,0.5226458,-0.07856865,-0.22102636,-0.5641047,-0.183796,0.5812807,0.18797256,0.03799339,-0.080515586,0.48250422,0.14619422,-0.015265408,0.11024868,-0.45256218,0.45714092,0.3241265,0.13463336,-0.3456152,-0.06452594,-0.21091092,0.038502388,-0.12696937,0.61999285,0.7676099,-0.15076262,-0.51873124,-0.36292365,0.39056692,-0.19346663,0.36677477,-0.5527961,0.2398017
VIBO VALENZIA PIZZO,0.7788313,-0.2550994,-0.2010892,-0.023745958,0.39519498,0.17289434,-0.38995206,-0.18817796,-0.19915688,0.13189682,0.19380191,-0.2252727,-0.1779051,0.12163734,0.037003513,-0.05212572,-0.047640607,-0.20346846,0.6080371,0.7521296,0.07333237,0.41006356,0.44971535,-0.018142048,-0.28151459,-0.23540665,0.20084013,0.15099457,0.65908223,-0.29374838,-0.05556813,0.48648465,-0.14036407,-0.44133434,-0.22395223,0.089467034,-0.64368796,-0.04568038,-0.33370158,-0.1994024,0.46298066,0.24644662,0.024955459,-0.25446284,-0.81880075,-0.3794554,0.020085784,-0.22642723,0.1777756,-0.17875972,0.010176656,-0.5382342,0.12357058,-0.19898733,0.13028464,-0.16577993,0.039204314,-0.2682795,0.0055496767,0.52643454,-0.0023434206,0.634941,-0.15157364,0.5212501
BRACCIANO,0.25302956,0.48224196,-0.52740544,0.103331655,0.15594782,-0.62522364,0.13984683,0.14540379,-0.85477746,-0.009224411,-0.6034374,0.62977445,-0.69851345,0.06982326,0.29875177,-0.092107914,-0.016801368,0.52174896,0.5169552,0.69809824,0.5301259,0.24388452,-0.26623234,-0.122299396,0.12339728,-0.40111268,-0.0022714604,-0.33334,0.11327036,-0.43589282,0.113795795,-0.14699674,-0.028604915,-0.44188458,-0.12836084,0.47577608,0.1162191,0.15671904,0.084909596,0.44765097,-0.14721662,0.36649114,0.111151874,-0.5143496,-0.07428332,-0.076261684,-0.35630777,0.10370349,0.104749195,0.43732047,0.28496483,-0.10166347,0.29086038,0.24246699,-0.098635286,0.48878998,0.27138665,-0.3471297,-0.47194022,0.35287032,0.120889105,0.10985331,-0.4067194,0.45594296
SAN BENEDETTO SAMBRO-CAST.PEPOLI,0.04152834,-0.1281338,0.013187362,-0.3071366,0.2688474,-0.14503387,-0.13697724,-0.14386222,-0.3948882,0.7165297,0.080558725,0.2643182,-0.0039001785,-0.27404368,-0.07797967,0.22839148,-0.06336945,0.09491372,0.32559472,0.3906008,0.10551667,-0.45634806,0.5495304,0.05268696,-0.8516959,-0.25184116,-0.07389085,-0.29175025,0.34743416,-0.3894991,-0.3237209,-0.18366407,0.14878765,0.31156164,-0.6570071,0.21297076,-0.20588848,-0.069203444,0.5182201,0.28787765,-0.038866885,-0.13156272,0.3167396,-0.082828194,0.35472995,-0.17112872,-0.09362231,0.07082499,0.01802964,-0.083833314,-0.20529096,-0.69557077,-0.035391245,0.37753475,0.5250537,0.042002525,0.043427374,-0.09843458,-0.44129476,0.5574434,-0.465907,-0.46172136,0.54776084,0.038294412
PASSIGNANO SUL TRASIMENO,0.2487422,-0.1364845,0.16924042,0.13802741,0.34505007,-0.19564186,-0.06685785,0.50287986,-0.17922197,0.16309942,-0.23351142,0.16359116,-0.7924775,-0.087709755,-0.50809205,0.116114534,0.23955922,0.3125433,0.249036,0.6359948,0.16677873,0.3752448,0.38687426,-0.083661966,-0.50887215,-0.63620305,-0.5203845,-0.32430413,0.40243202,-0.18635976,-0.1599879,-0.49485853,-0.08092878,-0.13823076,-0.7399149,0.31482384,-0.22435167,0.4171532,-0.041470367,-0.01742904,-0.23755972,-0.56448025,0.34605968,-0.3104162,0.74922156,-0.23340127,0.20333847,0.022018233,-0.07067982,-0.1457917,-0.20565267,-0.56716835,-0.095846005,-0.2591048,0.76147574,-0.11206726,-0.014255429,-0.33172253,-0.315527,0.23317559,0.32816836,-0.14477718,-0.017130906,-0.028482143
FRANCIA,0.7427252,-0.31459892,-0.8141753,0.07015341,-0.072899036,0.09906681,-0.7616084,0.40782067,-0.18625025,0.37274945,-0.49849722,0.8590792,-1.2095058,0.43337077,0.56707466,-0.29415232,0.033201415,0.037589107,0.9817496,0.663591,-0.13833596,0.40785682,0.6745266,-0.06963356,0.09476287,-0.5688132,0.8659805,-0.66813564,1.0686246,0.5656567,0.21244738,0.32042658,0.080686435,-0.017911175,-0.047058787,-0.52261746,0.13166358,0.23065135,-0.31736276,0.48005396,0.53450304,0.4982853,0.109809294,-0.7700624,-0.4397706,-0.2107061,0.9334469,0.7722809,-0.38291034,0.25911376,-0.26847923,-0.43919873,0.055360842,-0.2967864,0.34444764,0.0854773,-0.19306108,-0.049558032,-0.3319472,0.08804514,-0.17986926,0.4885871,-0.6064663,0.48136416
COMPIOBBI,0.19131403,-0.28458306,0.2868037,-0.15598072,0.41330048,-0.258949,-0.43434566,0.24441868,-0.37376216,0.26924226,0.15588525,-0.19265854,-0.7224834,0.14557365,-0.19188875,0.21606357,-0.09116512,-0.042379558,0.447962,0.5720959,0.16081245,-0.10892011,0.47512063,0.38636768,-0.25855207,-0.34771338,-0.082239404,0.009840755,0.28326052,-0.13508691,-0.16553545,-0.4950548,0.16044691,0.3383427,-0.7673569,0.2879667,-0.36666894,-0.021484738,0.3731554,0.39239126,-0.4003734,-0.5383491,0.07204652,-0.05532572,0.20565991,-0.015139056,-0.10562758,0.27140492,0.18234777,-0.29858667,-0.27978846,-0.3114352,-0.38744733,0.26270118,0.5293888,0.26737723,-0.118638314,-0.42763582,-0.45747024,0.3335144,-0.873036,-0.30009687,0.13627781,0.25158983
FOSSATO DI VICO GUBBIO,0.3550269,0.42802697,0.39989555,-0.13822713,-0.083868295,0.5933699,0.37291104,0.4417197,-0.3742326,-0.026592579,-0.24352677,0.06347988,-0.7356403,-0.5944191,-0.23456295,0.2722768,-0.1754723,0.4336149,0.19948079,0.5621021,0.143925,0.4038512,0.6854012,0.47895902,-0.3074001,-0.2833764,-0.626691,0.008882898,0.55063534,-0.22384249,-0.006000219,-0.24200597,0.14299744,-0.5528517,0.12631205,0.4775522,-0.3624379,0.48158303,0.665277,0.24380544,-0.13824363,-0.09585737,0.39059934,-0.2130414,0.5016713,-0.2765372,-0.20069142,0.18368153,0.17331964,-0.30158812,0.43749154,-0.37238768,-0.57954043,-0.13504227,0.6766132,0.38520074,-0.11379455,-0.38828126,-0.45521733,0.1580214,0.07154041,0.2591329,-0.2948657,0.3555696
ASCIANO,0.05569486,-0.19361052,0.07192651,0.09894926,0.3518094,-0.50771433,-0.18617018,-0.124062255,-0.52608097,0.17013757,-0.43218625,0.34285483,-0.9207817,-0.09314753,-0.33242944,0.04955838,-0.14076598,0.23858087,0.7289007,-0.013629219,-0.08755987,0.016455244,0.44031993,-0.047096144,-0.36255747,0.12810794,-0.51533604,-0.78800476,0.18131162,-0.076620884,-0.3585889,-0.50170535,0.19513722,0.45471975,-0.3718546,0.57106334,-0.25925672,-0.12194896,0.14396541,0.10102661,0.015513468,-0.5771947,0.027512502,0.22028503,0.4385958,-0.2443848,0.15177037,0.2775577,0.05530092,-0.1807757,-0.4924077,-0.9845053,-0.22309321,0.5907654,1.0751239,-0.19694652,0.5497256,-0.16120332,-0.35147184,0.17132387,-0.3251741,0.4801937,-0.84860826,0.98381513
LUINO,-0.02117119,0.2711228,-0.69805014,0.2184834,0.61992776,-0.336497,-0.14911366,0.06383757,-0.46165654,-0.2742913,-0.41491342,-0.30618912,0.26952463,-0.3074646,-0.3664708,-0.09432532,0.154938,-0.17251118,-0.025804255,0.51808673,0.07978341,0.21128982,0.98790646,0.040799353,-0.0053168978,0.13022934,-0.24491988,-0.079082064,0.81743646,0.051960833,0.1716225,-0.17787415,-0.13704795,-0.013643047,-0.050253335,-0.21266218,-0.26303762,-0.120191626,0.24999596,0.6723322,-0.29639205,0.47992772,0.05922874,-0.5849675,-0.26882195,0.084014185,0.46477264,-0.4364288,0.06932317,0.1248761,-0.19662759,-0.1760841,0.34226543,0.15431666,0.7353949,-0.2419488,-0.331652,-0.004366452,-0.46056202,-0.65324533,-0.49407455,-0.47381374,-0.57847553,-0.4189393
RAPOLANO TERME,0.11507866,-0.13867143,0.0668245,0.09998415,0.54930085,-0.48780343,-0.08706548,-0.04658748,-0.68503004,0.17330857,-0.34038383,0.4701279,-0.8518287,-0.05858387,-0.3617184,0.12679112,-0.1629351,0.25279874,0.8761357,0.051889304,-0.06833379,-0.059645846,0.48292023,-0.08427421,-0.34677717,0.070921265,-0.5496753,-0.8175628,0.33111522,0.006261743,-0.3342439,-0.5544694,-0.02535495,0.5161353,-0.14214945,0.59789103,-0.31360966,-0.09508554,0.15726003,0.13702837,0.14184435,-0.52525383,-0.083688095,0.32960844,0.5406506,-0.21877182,0.10060567,0.2927789,-0.2018804,-0.31437162,-0.46034965,-0.845038,-0.0803216,0.5364629,1.0526096,-0.22558954,0.3255274,-0.2397862,-0.33647868,0.34080863,-0.32352236,0.4397931,-0.859242,0.750078
ASCEA,0.696977,-0.15173404,-0.23307484,0.23109172,0.14488621,0.13376646,-0.65265,-0.0486953,-0.37369356,0.18194309,0.42646572,0.08394391,-0.2541439,-0.22229376,0.5262657,-0.4515834,0.03428552,-0.10697258,0.5847726,0.005613461,-0.014350255,0.08373745,0.30204144,-0.6060289,-0.1597131,0.037415754,0.42576492,-0.330322,0.46500486,-0.36630872,-0.041998677,0.41663182,-0.014705557,-0.2394037,0.09060395,-0.13318132,-0.29611883,-0.16950071,-0.36657164,0.062304143,-0.01610729,0.026214315,0.20666559,-0.24290244,0.028382214,-0.33736378,-0.13520226,-0.03081291,0.5640844,-0.29831287,0.31738475,-0.5229831,0.14673537,0.21156035,0.20978673,-0.09463209,-0.33895475,-0.6035719,-0.79768914,0.5116978,-0.014128342,-0.3576802,-0.33434674,0.24234658
VICCHIO,0.141731,-0.558576,0.23882245,0.04528836,-0.1167648,-0.013902309,-0.37376496,0.013757976,-0.4446327,0.2828622,0.17124465,0.051440977,-1.0297179,0.3631213,-0.24666765,0.42086717,-0.09965347,-0.04759359,0.6166927,0.51738155,-0.17100482,-0.12443911,0.43617287,-0.014174337,-0.13147314,-0.065380625,-0.08771985,-0.005578159,0.25997096,0.33143544,-0.35694557,-0.67116207,-0.47008637,0.61023843,-0.68500364,0.029200122,-0.6363908,-0.0039264914,0.3336253,0.7512096,-0.57756186,-0.010161358,0.09880622,-0.34199342,-0.07502725,-0.12086518,-0.0007388124,0.11932066,0.28465015,0.24662115,-0.6956518,-0.104840524,-0.5183837,-0.051824715,0.8225902,0.23992139,0.24629915,-0.6164075,-0.39944646,0.4215486,-0.63375235,-0.3624973,0.046706077,0.3915046
PINEROLO,0.39923918,0.19448324,-0.33933082,-0.16317551,0.45913705,-0.3208027,-0.2797217,0.175792,0.009665308,-0.24521384,-0.97847885,0.36486515,-0.35204855,-0.25554413,-0.20119357,-0.07441259,0.4759716,-0.22538792,0.19088887,0.7665456,-0.5622883,0.17713512,0.16447815,-0.45482087,-0.8282915,0.069829196,0.29707462,0.15931822,0.14856915,0.11380388,-0.40968084,0.08663462,-0.26538494,0.19151577,0.27623034,0.23606366,-0.5972277,-0.15210396,-0.101652704,0.49891365,-0.8142014,0.4481378,0.60196066,-0.23100406,-0.4880966,-0.38079232,0.18548393,-0.63593304,-0.31251207,-0.2742129,0.17612289,-0.48413655,-0.11030212,0.78667563,0.4046405,0.21216673,-0.21965568,-0.5906743,-0.089713216,-0.4672479,0.47708896,0.22814544,0.08908209,-0.31984535
S. VINCENZO,0.13120694,-0.29551345,-0.5087379,-0.38556835,-0.13711897,-0.6094366,0.25890124,-0.5056188,-0.29986978,-0.11810156,-0.43229026,0.016538208,-0.50998384,-0.0370388,0.14673088,0.15280634,-0.097573124,-0.119165294,0.63565344,0.47596928,-0.20138827,0.28053102,0.34082812,-0.24203643,-0.009161819,0.112440586,0.06532273,0.101677865,0.3877377,-0.83586836,-0.24260463,-0.39825365,0.19672963,-0.08598535,-0.5708552,0.10473121,-0.3622356,-0.2431538,0.37454167,0.18939187,-0.10012619,-0.54717344,-0.3955391,0.41991958,-0.29011756,-0.09930097,0.27287728,-0.11715942,0.21365677,0.34504998,0.09041478,-0.3304699,-0.09694811,0.1187467,0.82819563,0.2676183,0.40328914,-0.21223216,-0.66586214,0.3769729,0.18560703,0.09470124,0.023072293,-0.012312913
MONTERONI D`ARBIA,0.031077702,-0.39368692,-0.20775096,0.34762126,0.17490928,-0.6257113,-0.032451767,-0.10438479,-0.9916709,0.24505134,-0.3900702,0.1106973,-0.5013065,-0.01196839,-0.15295713,-0.15163954,0.027320463,-0.22311932,0.37498263,0.13317351,0.070155926,0.36346763,0.46470875,-0.54783565,0.08958741,0.35939083,-0.1970316,-0.65433055,0.053751197,-0.46140426,0.11911174,-0.45662838,-0.04740625,0.38592872,-0.061610494,0.56307393,-0.48167804,-0.06259416,0.25352257,0.28939852,-0.45700783,-0.63246036,0.3516941,0.2623146,0.17765255,-0.1764005,0.16836551,0.3386165,-0.005500642,-0.020474453,-0.56666523,-0.93816525,-0.113621935,0.6570275,0.96868587,-0.20916566,0.5598669,-0.0569991,-0.65764546,0.26251453,-0.13511637,0.5120576,-0.6818403,1.1274779
